product_name,category,state,location_zone,date,mrp,discount_applied,discounted_price,units_sold
Borosil Glass Lunch Box Set,lunch boxes,West Bengal,Tier-1,2025-05-13,899.0,5.0,854.05,20
Borosil Glass Lunch Box Set,lunch boxes,West Bengal,Tier-1,2025-05-25,899.0,5.0,854.05,9
Borosil Glass Lunch Box Set,lunch boxes,West Bengal,Tier-1,2025-05-19,899.0,10.0,809.1,12
Borosil Glass Lunch Box Set,lunch boxes,West Bengal,Tier-1,2025-05-28,899.0,5.0,854.05,23
Borosil Glass Lunch Box Set,lunch boxes,West Bengal,Tier-1,2025-05-23,899.0,0.0,899.0,9
Borosil Glass Lunch Box Set,lunch boxes,West Bengal,Tier-1,2025-05-12,899.0,5.0,854.05,19
Borosil Glass Lunch Box Set,lunch boxes,West Bengal,Tier-1,2025-05-26,899.0,15.0,764.15,13
Borosil Glass Lunch Box Set,lunch boxes,West Bengal,Tier-2,2025-07-10,899.0,5.0,854.05,5
Borosil Glass Lunch Box Set,lunch boxes,West Bengal,Tier-2,2025-07-03,899.0,0.0,899.0,10
Borosil Glass Lunch Box Set,lunch boxes,West Bengal,Tier-2,2025-07-17,899.0,0.0,899.0,5
Borosil Glass Lunch Box Set,lunch boxes,West Bengal,Tier-2,2025-07-13,899.0,0.0,899.0,16
Borosil Glass Lunch Box Set,lunch boxes,West Bengal,Tier-2,2025-07-16,899.0,10.0,809.1,12
Borosil Glass Lunch Box Set,lunch boxes,West Bengal,Tier-3,2025-06-13,899.0,15.0,764.15,10
Borosil Glass Lunch Box Set,lunch boxes,West Bengal,Tier-3,2025-06-03,899.0,5.0,854.05,9
Borosil Glass Lunch Box Set,lunch boxes,West Bengal,Tier-3,2025-05-16,899.0,5.0,854.05,23
Borosil Glass Lunch Box Set,lunch boxes,West Bengal,Tier-3,2025-06-03,899.0,0.0,899.0,14
Borosil Glass Lunch Box Set,lunch boxes,West Bengal,Tier-3,2025-06-15,899.0,5.0,854.05,11
Borosil Glass Lunch Box Set,lunch boxes,West Bengal,Tier-3,2025-05-22,899.0,10.0,809.1,13
Borosil Glass Lunch Box Set,lunch boxes,Gujarat,Tier-1,2025-05-14,899.0,5.0,854.05,23
Borosil Glass Lunch Box Set,lunch boxes,Gujarat,Tier-1,2025-05-12,899.0,15.0,764.15,7
Borosil Glass Lunch Box Set,lunch boxes,Gujarat,Tier-1,2025-05-10,899.0,10.0,809.1,33
Borosil Glass Lunch Box Set,lunch boxes,Gujarat,Tier-1,2025-05-13,899.0,10.0,809.1,19
Borosil Glass Lunch Box Set,lunch boxes,Gujarat,Tier-1,2025-05-18,899.0,10.0,809.1,9
Borosil Glass Lunch Box Set,lunch boxes,Gujarat,Tier-1,2025-05-13,899.0,5.0,854.05,9
Borosil Glass Lunch Box Set,lunch boxes,Gujarat,Tier-1,2025-05-20,899.0,0.0,899.0,20
Borosil Glass Lunch Box Set,lunch boxes,Gujarat,Tier-2,2025-05-15,899.0,10.0,809.1,6
Borosil Glass Lunch Box Set,lunch boxes,Gujarat,Tier-2,2025-06-02,899.0,5.0,854.05,17
Borosil Glass Lunch Box Set,lunch boxes,Gujarat,Tier-2,2025-05-26,899.0,5.0,854.05,12
Borosil Glass Lunch Box Set,lunch boxes,Gujarat,Tier-2,2025-05-14,899.0,5.0,854.05,12
Borosil Glass Lunch Box Set,lunch boxes,Gujarat,Tier-2,2025-05-05,899.0,5.0,854.05,15
Borosil Glass Lunch Box Set,lunch boxes,Gujarat,Tier-2,2025-05-12,899.0,5.0,854.05,29
Borosil Glass Lunch Box Set,lunch boxes,Gujarat,Tier-3,2025-06-26,899.0,10.0,809.1,16
Borosil Glass Lunch Box Set,lunch boxes,Gujarat,Tier-3,2025-06-03,899.0,10.0,809.1,25
Borosil Glass Lunch Box Set,lunch boxes,Gujarat,Tier-3,2025-07-03,899.0,15.0,764.15,37
Borosil Glass Lunch Box Set,lunch boxes,Gujarat,Tier-3,2025-07-01,899.0,10.0,809.1,19
Borosil Glass Lunch Box Set,lunch boxes,Gujarat,Tier-3,2025-07-03,899.0,0.0,899.0,12
Borosil Glass Lunch Box Set,lunch boxes,Gujarat,Tier-3,2025-06-03,899.0,5.0,854.05,18
Borosil Glass Lunch Box Set,lunch boxes,Rajasthan,Tier-1,2025-06-30,899.0,20.0,719.2,16
Borosil Glass Lunch Box Set,lunch boxes,Rajasthan,Tier-1,2025-06-08,899.0,0.0,899.0,11
Borosil Glass Lunch Box Set,lunch boxes,Rajasthan,Tier-1,2025-06-06,899.0,5.0,854.05,17
Borosil Glass Lunch Box Set,lunch boxes,Rajasthan,Tier-1,2025-06-17,899.0,5.0,854.05,8
Borosil Glass Lunch Box Set,lunch boxes,Rajasthan,Tier-1,2025-06-15,899.0,10.0,809.1,18
Borosil Glass Lunch Box Set,lunch boxes,Rajasthan,Tier-2,2025-06-30,899.0,10.0,809.1,27
Borosil Glass Lunch Box Set,lunch boxes,Rajasthan,Tier-2,2025-06-23,899.0,5.0,854.05,8
Borosil Glass Lunch Box Set,lunch boxes,Rajasthan,Tier-2,2025-06-23,899.0,15.0,764.15,11
Borosil Glass Lunch Box Set,lunch boxes,Rajasthan,Tier-2,2025-06-18,899.0,10.0,809.1,8
Borosil Glass Lunch Box Set,lunch boxes,Rajasthan,Tier-2,2025-06-22,899.0,0.0,899.0,5
Borosil Glass Lunch Box Set,lunch boxes,Rajasthan,Tier-3,2025-07-05,899.0,15.0,764.15,7
Borosil Glass Lunch Box Set,lunch boxes,Rajasthan,Tier-3,2025-07-08,899.0,0.0,899.0,29
Borosil Glass Lunch Box Set,lunch boxes,Rajasthan,Tier-3,2025-07-10,899.0,5.0,854.05,27
Borosil Glass Lunch Box Set,lunch boxes,Rajasthan,Tier-3,2025-07-10,899.0,5.0,854.05,15
Borosil Glass Lunch Box Set,lunch boxes,Rajasthan,Tier-3,2025-07-01,899.0,0.0,899.0,22
Borosil Glass Lunch Box Set,lunch boxes,Rajasthan,Tier-3,2025-07-11,899.0,5.0,854.05,24
Borosil Glass Lunch Box Set,lunch boxes,Uttar Pradesh,Tier-1,2025-08-01,899.0,10.0,809.1,8
Borosil Glass Lunch Box Set,lunch boxes,Uttar Pradesh,Tier-1,2025-07-14,899.0,0.0,899.0,8
Borosil Glass Lunch Box Set,lunch boxes,Uttar Pradesh,Tier-1,2025-07-04,899.0,5.0,854.05,24
Borosil Glass Lunch Box Set,lunch boxes,Uttar Pradesh,Tier-1,2025-07-04,899.0,15.0,764.15,33
Borosil Glass Lunch Box Set,lunch boxes,Uttar Pradesh,Tier-1,2025-08-06,899.0,0.0,899.0,23
Borosil Glass Lunch Box Set,lunch boxes,Uttar Pradesh,Tier-1,2025-07-06,899.0,5.0,854.05,27
Borosil Glass Lunch Box Set,lunch boxes,Uttar Pradesh,Tier-2,2025-06-18,899.0,10.0,809.1,15
Borosil Glass Lunch Box Set,lunch boxes,Uttar Pradesh,Tier-2,2025-06-19,899.0,5.0,854.05,9
Borosil Glass Lunch Box Set,lunch boxes,Uttar Pradesh,Tier-2,2025-06-14,899.0,5.0,854.05,16
Borosil Glass Lunch Box Set,lunch boxes,Uttar Pradesh,Tier-2,2025-06-10,899.0,5.0,854.05,27
Borosil Glass Lunch Box Set,lunch boxes,Uttar Pradesh,Tier-2,2025-06-10,899.0,5.0,854.05,7
Borosil Glass Lunch Box Set,lunch boxes,Uttar Pradesh,Tier-2,2025-06-19,899.0,15.0,764.15,20
Borosil Glass Lunch Box Set,lunch boxes,Uttar Pradesh,Tier-3,2025-06-09,899.0,20.0,719.2,14
Borosil Glass Lunch Box Set,lunch boxes,Uttar Pradesh,Tier-3,2025-06-12,899.0,0.0,899.0,17
Borosil Glass Lunch Box Set,lunch boxes,Uttar Pradesh,Tier-3,2025-06-18,899.0,10.0,809.1,16
Borosil Glass Lunch Box Set,lunch boxes,Uttar Pradesh,Tier-3,2025-06-02,899.0,15.0,764.15,23
Borosil Glass Lunch Box Set,lunch boxes,Uttar Pradesh,Tier-3,2025-05-26,899.0,0.0,899.0,21
Borosil Glass Lunch Box Set,lunch boxes,Uttar Pradesh,Tier-3,2025-06-11,899.0,10.0,809.1,19
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-1,2025-06-19,899.0,10.0,809.1,13
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-1,2025-06-25,899.0,10.0,809.1,7
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-1,2025-06-22,899.0,5.0,854.05,28
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-1,2025-06-23,899.0,5.0,854.05,26
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-1,2025-07-08,899.0,15.0,764.15,32
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-2,2025-06-20,899.0,0.0,899.0,24
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-2,2025-06-29,899.0,5.0,854.05,30
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-2,2025-06-29,899.0,5.0,854.05,7
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-2,2025-06-24,899.0,15.0,764.15,7
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-2,2025-06-16,899.0,10.0,809.1,16
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-2,2025-07-02,899.0,5.0,854.05,31
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-2,2025-06-22,899.0,0.0,899.0,5
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-3,2025-05-23,899.0,15.0,764.15,18
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-3,2025-05-27,899.0,5.0,854.05,9
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-3,2025-05-23,899.0,0.0,899.0,17
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-3,2025-06-13,899.0,0.0,899.0,26
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-3,2025-06-20,899.0,5.0,854.05,26
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-3,2025-05-21,899.0,0.0,899.0,25
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-3,2025-05-26,899.0,5.0,854.05,23
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-3,2025-05-23,899.0,15.0,764.15,27
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-3,2025-06-27,899.0,10.0,809.1,28
Borosil Glass Lunch Box Set,lunch boxes,Kerala,Tier-3,2025-05-24,899.0,10.0,809.1,20
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-1,2025-06-16,899.0,15.0,764.15,20
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-1,2025-06-17,899.0,5.0,854.05,25
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-1,2025-06-07,899.0,20.0,719.2,14
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-1,2025-06-05,899.0,20.0,719.2,22
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-1,2025-06-10,899.0,5.0,854.05,24
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-1,2025-06-07,899.0,5.0,854.05,9
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-2,2025-05-14,899.0,0.0,899.0,25
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-2,2025-06-12,899.0,10.0,809.1,25
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-2,2025-05-13,899.0,15.0,764.15,26
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-2,2025-05-27,899.0,0.0,899.0,16
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-2,2025-06-04,899.0,10.0,809.1,14
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-2,2025-06-07,899.0,10.0,809.1,34
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-2,2025-05-22,899.0,0.0,899.0,19
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-2,2025-06-15,899.0,0.0,899.0,19
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-2,2025-05-25,899.0,15.0,764.15,27
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-2,2025-06-01,899.0,5.0,854.05,29
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-3,2025-05-12,899.0,0.0,899.0,16
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-3,2025-05-19,899.0,20.0,719.2,8
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-3,2025-05-13,899.0,10.0,809.1,19
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-3,2025-05-27,899.0,20.0,719.2,23
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-3,2025-05-20,899.0,15.0,764.15,14
Borosil Glass Lunch Box Set,lunch boxes,Telangana,Tier-3,2025-05-17,899.0,5.0,854.05,14
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-1,2025-06-30,450.0,10.0,405.0,34
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-1,2025-07-04,450.0,5.0,427.5,18
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-1,2025-06-21,450.0,15.0,382.5,14
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-1,2025-06-22,450.0,5.0,427.5,25
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-1,2025-07-04,450.0,5.0,427.5,20
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-1,2025-07-24,450.0,5.0,427.5,31
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-1,2025-07-21,450.0,0.0,450.0,24
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-2,2025-06-24,450.0,10.0,405.0,33
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-2,2025-06-26,450.0,20.0,360.0,39
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-2,2025-06-12,450.0,0.0,450.0,9
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-2,2025-06-08,450.0,0.0,450.0,18
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-2,2025-06-28,450.0,10.0,405.0,28
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-2,2025-06-08,450.0,10.0,405.0,26
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-2,2025-06-20,450.0,5.0,427.5,8
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-2,2025-06-22,450.0,5.0,427.5,18
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-2,2025-06-26,450.0,5.0,427.5,7
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-2,2025-06-13,450.0,10.0,405.0,12
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-3,2025-05-24,450.0,10.0,405.0,20
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-3,2025-05-22,450.0,15.0,382.5,14
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-3,2025-05-22,450.0,0.0,450.0,24
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-3,2025-05-30,450.0,20.0,360.0,29
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-3,2025-06-01,450.0,15.0,382.5,22
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-3,2025-06-05,450.0,0.0,450.0,21
Cello Stainless Steel Bottle 1L,water bottles,Maharashtra,Tier-3,2025-06-04,450.0,0.0,450.0,10
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-1,2025-06-17,450.0,10.0,405.0,32
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-1,2025-06-19,450.0,0.0,450.0,20
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-1,2025-06-23,450.0,15.0,382.5,31
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-1,2025-06-10,450.0,5.0,427.5,15
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-1,2025-06-09,450.0,5.0,427.5,16
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-1,2025-06-15,450.0,0.0,450.0,25
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-2,2025-06-01,450.0,5.0,427.5,23
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-2,2025-06-02,450.0,10.0,405.0,6
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-2,2025-05-07,450.0,5.0,427.5,29
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-2,2025-05-09,450.0,0.0,450.0,6
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-2,2025-05-14,450.0,15.0,382.5,28
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-2,2025-05-15,450.0,0.0,450.0,12
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-2,2025-05-18,450.0,5.0,427.5,9
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-2,2025-06-01,450.0,20.0,360.0,21
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-2,2025-05-17,450.0,0.0,450.0,27
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-2,2025-05-28,450.0,0.0,450.0,26
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-3,2025-05-19,450.0,5.0,427.5,15
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-3,2025-06-14,450.0,0.0,450.0,10
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-3,2025-06-22,450.0,15.0,382.5,7
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-3,2025-06-17,450.0,5.0,427.5,9
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-3,2025-06-15,450.0,10.0,405.0,24
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-3,2025-05-26,450.0,5.0,427.5,29
Cello Stainless Steel Bottle 1L,water bottles,Delhi,Tier-3,2025-06-18,450.0,10.0,405.0,30
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-1,2025-07-11,450.0,5.0,427.5,8
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-1,2025-07-10,450.0,0.0,450.0,8
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-1,2025-06-29,450.0,0.0,450.0,22
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-1,2025-07-06,450.0,20.0,360.0,26
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-1,2025-07-09,450.0,10.0,405.0,10
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-1,2025-07-05,450.0,0.0,450.0,11
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-2,2025-07-05,450.0,15.0,382.5,10
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-2,2025-07-08,450.0,5.0,427.5,23
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-2,2025-07-05,450.0,5.0,427.5,6
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-2,2025-07-13,450.0,10.0,405.0,32
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-2,2025-07-09,450.0,5.0,427.5,15
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-2,2025-06-26,450.0,10.0,405.0,31
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-2,2025-07-05,450.0,10.0,405.0,18
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-2,2025-06-18,450.0,10.0,405.0,7
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-2,2025-06-19,450.0,5.0,427.5,15
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-2,2025-06-27,450.0,15.0,382.5,6
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-3,2025-05-27,450.0,10.0,405.0,32
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-3,2025-05-16,450.0,0.0,450.0,14
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-3,2025-05-11,450.0,0.0,450.0,17
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-3,2025-05-22,450.0,5.0,427.5,11
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-3,2025-05-25,450.0,5.0,427.5,19
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-3,2025-05-25,450.0,10.0,405.0,6
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-3,2025-05-12,450.0,10.0,405.0,25
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-3,2025-05-08,450.0,10.0,405.0,19
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-3,2025-05-08,450.0,15.0,382.5,20
Cello Stainless Steel Bottle 1L,water bottles,Karnataka,Tier-3,2025-05-19,450.0,0.0,450.0,13
Cello Stainless Steel Bottle 1L,water bottles,Tamil Nadu,Tier-1,2025-06-14,450.0,10.0,405.0,33
Cello Stainless Steel Bottle 1L,water bottles,Tamil Nadu,Tier-1,2025-06-17,450.0,5.0,427.5,5
Cello Stainless Steel Bottle 1L,water bottles,Tamil Nadu,Tier-1,2025-06-13,450.0,20.0,360.0,8
Cello Stainless Steel Bottle 1L,water bottles,Tamil Nadu,Tier-1,2025-06-26,450.0,5.0,427.5,26
Cello Stainless Steel Bottle 1L,water bottles,Tamil Nadu,Tier-1,2025-06-25,450.0,0.0,450.0,20
Cello Stainless Steel Bottle 1L,water bottles,Tamil Nadu,Tier-2,2025-07-04,450.0,10.0,405.0,15
Cello Stainless Steel Bottle 1L,water bottles,Tamil Nadu,Tier-2,2025-07-06,450.0,0.0,450.0,10
Cello Stainless Steel Bottle 1L,water bottles,Tamil Nadu,Tier-2,2025-07-17,450.0,0.0,450.0,21
Cello Stainless Steel Bottle 1L,water bottles,Tamil Nadu,Tier-2,2025-07-02,450.0,5.0,427.5,26
Cello Stainless Steel Bottle 1L,water bottles,Tamil Nadu,Tier-2,2025-07-05,450.0,10.0,405.0,13
Cello Stainless Steel Bottle 1L,water bottles,Tamil Nadu,Tier-2,2025-06-29,450.0,10.0,405.0,30
Cello Stainless Steel Bottle 1L,water bottles,Tamil Nadu,Tier-3,2025-06-30,450.0,5.0,427.5,22
Cello Stainless Steel Bottle 1L,water bottles,Tamil Nadu,Tier-3,2025-06-22,450.0,5.0,427.5,16
Cello Stainless Steel Bottle 1L,water bottles,Tamil Nadu,Tier-3,2025-06-16,450.0,5.0,427.5,31
Cello Stainless Steel Bottle 1L,water bottles,Tamil Nadu,Tier-3,2025-06-11,450.0,5.0,427.5,29
Cello Stainless Steel Bottle 1L,water bottles,Tamil Nadu,Tier-3,2025-06-29,450.0,5.0,427.5,25
Cello Stainless Steel Bottle 1L,water bottles,Tamil Nadu,Tier-3,2025-06-25,450.0,10.0,405.0,34
Cello Stainless Steel Bottle 1L,water bottles,West Bengal,Tier-1,2025-06-12,450.0,5.0,427.5,16
Cello Stainless Steel Bottle 1L,water bottles,West Bengal,Tier-1,2025-06-02,450.0,5.0,427.5,7
Cello Stainless Steel Bottle 1L,water bottles,West Bengal,Tier-1,2025-06-09,450.0,10.0,405.0,26
Cello Stainless Steel Bottle 1L,water bottles,West Bengal,Tier-1,2025-06-18,450.0,0.0,450.0,6
Cello Stainless Steel Bottle 1L,water bottles,West Bengal,Tier-1,2025-06-07,450.0,10.0,405.0,7
Cello Stainless Steel Bottle 1L,water bottles,West Bengal,Tier-1,2025-06-21,450.0,0.0,450.0,24
Cello Stainless Steel Bottle 1L,water bottles,West Bengal,Tier-1,2025-06-19,450.0,5.0,427.5,31
Cello Stainless Steel Bottle 1L,water bottles,West Bengal,Tier-2,2025-07-10,450.0,20.0,360.0,26
Cello Stainless Steel Bottle 1L,water bottles,West Bengal,Tier-2,2025-07-04,450.0,5.0,427.5,22
Cello Stainless Steel Bottle 1L,water bottles,West Bengal,Tier-2,2025-07-06,450.0,10.0,405.0,25
Cello Stainless Steel Bottle 1L,water bottles,West Bengal,Tier-2,2025-06-28,450.0,20.0,360.0,12
Cello Stainless Steel Bottle 1L,water bottles,West Bengal,Tier-2,2025-07-07,450.0,10.0,405.0,6
Cello Stainless Steel Bottle 1L,water bottles,West Bengal,Tier-3,2025-06-24,450.0,10.0,405.0,32
Cello Stainless Steel Bottle 1L,water bottles,West Bengal,Tier-3,2025-07-02,450.0,10.0,405.0,28
Cello Stainless Steel Bottle 1L,water bottles,West Bengal,Tier-3,2025-06-14,450.0,5.0,427.5,31
Cello Stainless Steel Bottle 1L,water bottles,West Bengal,Tier-3,2025-07-09,450.0,0.0,450.0,19
Cello Stainless Steel Bottle 1L,water bottles,West Bengal,Tier-3,2025-06-13,450.0,15.0,382.5,36
Cello Stainless Steel Bottle 1L,water bottles,West Bengal,Tier-3,2025-07-10,450.0,0.0,450.0,13
Cello Stainless Steel Bottle 1L,water bottles,West Bengal,Tier-3,2025-06-24,450.0,0.0,450.0,22
Cello Stainless Steel Bottle 1L,water bottles,Gujarat,Tier-1,2025-07-14,450.0,0.0,450.0,7
Cello Stainless Steel Bottle 1L,water bottles,Gujarat,Tier-1,2025-07-14,450.0,10.0,405.0,31
Cello Stainless Steel Bottle 1L,water bottles,Gujarat,Tier-1,2025-07-18,450.0,0.0,450.0,13
Cello Stainless Steel Bottle 1L,water bottles,Gujarat,Tier-1,2025-06-28,450.0,15.0,382.5,33
Cello Stainless Steel Bottle 1L,water bottles,Gujarat,Tier-1,2025-07-03,450.0,10.0,405.0,33
Cello Stainless Steel Bottle 1L,water bottles,Gujarat,Tier-1,2025-06-15,450.0,5.0,427.5,29
Cello Stainless Steel Bottle 1L,water bottles,Gujarat,Tier-2,2025-07-24,450.0,15.0,382.5,33
Cello Stainless Steel Bottle 1L,water bottles,Gujarat,Tier-2,2025-06-21,450.0,20.0,360.0,39
Cello Stainless Steel Bottle 1L,water bottles,Gujarat,Tier-2,2025-06-22,450.0,5.0,427.5,24
Cello Stainless Steel Bottle 1L,water bottles,Gujarat,Tier-2,2025-07-29,450.0,10.0,405.0,14
Cello Stainless Steel Bottle 1L,water bottles,Gujarat,Tier-2,2025-06-26,450.0,15.0,382.5,27
Cello Stainless Steel Bottle 1L,water bottles,Gujarat,Tier-2,2025-07-22,450.0,5.0,427.5,22
Cello Stainless Steel Bottle 1L,water bottles,Gujarat,Tier-3,2025-05-18,450.0,10.0,405.0,22
Cello Stainless Steel Bottle 1L,water bottles,Gujarat,Tier-3,2025-05-14,450.0,5.0,427.5,27
Cello Stainless Steel Bottle 1L,water bottles,Gujarat,Tier-3,2025-05-17,450.0,10.0,405.0,25
Cello Stainless Steel Bottle 1L,water bottles,Gujarat,Tier-3,2025-05-21,450.0,0.0,450.0,17
Cello Stainless Steel Bottle 1L,water bottles,Gujarat,Tier-3,2025-05-19,450.0,5.0,427.5,25
Cello Stainless Steel Bottle 1L,water bottles,Gujarat,Tier-3,2025-05-19,450.0,15.0,382.5,37
Cello Stainless Steel Bottle 1L,water bottles,Gujarat,Tier-3,2025-05-13,450.0,5.0,427.5,6
Cello Stainless Steel Bottle 1L,water bottles,Rajasthan,Tier-1,2025-06-02,450.0,15.0,382.5,18
Cello Stainless Steel Bottle 1L,water bottles,Rajasthan,Tier-1,2025-06-01,450.0,0.0,450.0,26
Cello Stainless Steel Bottle 1L,water bottles,Rajasthan,Tier-1,2025-05-29,450.0,10.0,405.0,28
Cello Stainless Steel Bottle 1L,water bottles,Rajasthan,Tier-1,2025-06-03,450.0,5.0,427.5,26
